title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable land.mon.gpp_tavg-u-hxy-ng (Emon.gppGrass),919,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/919,mon land CMIP6 UKESM1,gpp_tavg-u-hxy-ng,gross_primary_productivity_of_biomass_expressed_as_carbon,"""cell_methods"" was ""area: time: mean where natural_grasses (comment: mask=grassFrac)"";",area: areacella,area: time: mean where natural_grasses (mask=grassFrac),Total GPP of grass in the grid cell,longitude latitude time,mon,Gross Primary Production on Grass Tiles as Carbon Mass Flux [kgC m-2 s-1],land,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where natural_grasses (comment: mask=grassFrac) CMIP7:area: time: mean where natural_grasses (mask=grassFrac),",kg m-2 s-1,CMIP6 CMOR variable,,,"land_class_mean( m01s19i182[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR), m01s19i013[lbtim_ia=240,lbproc=128], land_class='grass')",,kg m-2 s-1
Variable land.mon.fracLut_tavg-u-hxy-u (Emon.fracLut),918,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/918,mon land CMIP6 UKESM1,fracLut_tavg-u-hxy-u,area_fraction,"""dimensions"" was ""longitude latitude landUse time""; ; ""comment"" was ""End of year values (not annual mean); note that percentage should be reported as percentage of land grid cell (example: frac_lnd = 0.5, frac_ocn = 0.5, frac_crop_lnd = 0.2 (of land portion of grid cell), then frac_lut(crop) = 0.5*0.2 = 0.1)""; ; ""cell_methods"" was ""area: mean where land over all_area_types time: mean"";",area: areacella,area: mean time: point,"End of month values (not monthly mean); note that percentage should be reported as percentage of land grid cell (example: frac_lnd = 0.5, frac_ocn = 0.5, frac_crop_lnd = 0.2 (of land portion of grid cell), then frac_lut(crop) = 0.5\*0.2 = 0.1)",longitude latitude landUse time1,mon,Percentage of Grid Cell for Each Land-Use Tile,land,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: mean time: point,; CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude landUse time CMIP7:longitude latitude landUse time1,",%,CMIP6 CMOR variable,,,"land_use_tile_area(m01s19i013[lbtim_ia=240,lbproc=128],m01s03i395[lbproc=128])",,%
Variable land.mon.fVegSoilSenescence_tavg-u-hxy-lnd (Emon.fVegSoilSenescence),914,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/914,mon land CMIP6,fVegSoilSenescence_tavg-u-hxy-lnd,mass_flux_of_carbon_into_soil_from_vegetation_due_to_senescence,,area: areacella,area: mean where land time: mean,needed to separate changing vegetation C turnover times resulting from changing allocation versus changing mortality,longitude latitude time,mon,"Total Carbon Mass Flux from Vegetation to Soil as a Result of Leaf, Branch, and Root Senescence",land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.fVegSoilMortality_tavg-u-hxy-lnd (Emon.fVegSoilMortality),913,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/913,mon land CMIP6,fVegSoilMortality_tavg-u-hxy-lnd,mass_flux_of_carbon_into_soil_from_vegetation_due_to_mortality,,area: areacella,area: mean where land time: mean,needed to separate changing vegetation C turnover times resulting from changing allocation versus changing mortality,longitude latitude time,mon,Total Carbon Mass Flux from Vegetation to Soil as a Result of Mortality,land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.fVegLitterSenescence_tavg-u-hxy-lnd (Emon.fVegLitterSenescence),912,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/912,mon land CMIP6,fVegLitterSenescence_tavg-u-hxy-lnd,mass_flux_of_carbon_into_litter_from_vegetation_due_to_senescence,,area: areacella,area: mean where land time: mean,needed to separate changing vegetation C turnover times resulting from changing allocation versus changing mortality,longitude latitude time,mon,"Total Carbon Mass Flux from Vegetation to Litter as a Result of Leaf, Branch, and Root Senescence",land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.fVegLitterMortality_tavg-u-hxy-lnd (Emon.fVegLitterMortality),911,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/911,mon land CMIP6,fVegLitterMortality_tavg-u-hxy-lnd,mass_flux_of_carbon_into_litter_from_vegetation_due_to_mortality,,area: areacella,area: mean where land time: mean,needed to separate changing vegetation C turnover times resulting from changing allocation versus changing mortality,longitude latitude time,mon,Total Carbon Mass Flux from Vegetation to Litter as a Result of Mortality,land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.fVegFire_tavg-u-hxy-lnd (Emon.fVegFire),910,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/910,mon land CMIP6,fVegFire_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_vegetation_in_fires,,area: areacella,area: mean where land time: mean,"Required for unambiguous separation of vegetation and soil + litter turnover times, since total fire flux draws from both sources",longitude latitude time,mon,Carbon Mass Flux from Vegetation into Atmosphere Due to CO2 Emission from All Fire [kgC m-2 s-1],land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.fProductDecomp_tavg-u-hxy-lnd (Emon.fProductDecomp),909,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/909,mon land CMIP6 UKESM1,fProductDecomp_tavg-u-hxy-lnd,tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_forestry_and_agricultural_products,"""comment"" was ""Flux of CO2 from product pools into the atmosphere. Examples of 'forestry and agricultural products' are paper, cardboard, furniture, timber for construction, biofuels and food for both humans and livestock. Models that simulate land use changes have one or more pools of carbon that represent these products in order to conserve carbon and allow its eventual release into the atmosphere, for example, when the products decompose in landfill sites."";",area: areacella,area: mean where land time: mean,"Flux of CO2 from product pools into the atmosphere. Examples of ""forestry and agricultural products"" are paper, cardboard, furniture, timber for construction, biofuels and food for both humans and livestock. Models that simulate land use changes have one or more pools of carbon that represent these products in order to conserve carbon and allow its eventual release into the atmosphere, for example, when the products decompose in landfill sites.",longitude latitude time,mon,Decomposition out of Product Pools to CO2 in Atmosphere as Carbon Mass Flux [kgC m-2 s-1],land,,,kg m-2 s-1,CMIP6 CMOR variable,,,"m01s19i042[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR)",,kg m-2 s-1
Variable land.mon.fNup_tavg-u-hxy-lnd (Emon.fNup),908,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/908,mon land CMIP6 UKESM1,fNup_tavg-u-hxy-lnd,tendency_of_vegetation_mass_content_of_nitrogen_compounds_expressed_as_nitrogen_due_to_fixation,"""comment"" was ""The uptake of nitrogen by fixation: nitrogen fixation means the uptake of nitrogen gas directly from the atmosphere. "";",area: areacella,area: mean where land time: mean,The uptake of nitrogen by fixation: nitrogen fixation means the uptake of nitrogen gas directly from the atmosphere.,longitude latitude time,mon,Total Plant Nitrogen Uptake (Sum of Ammonium and Nitrate) Irrespective of the Source of Nitrogen,land,,,kg m-2 s-1,CMIP6 CMOR variable,,,"(m01s19i160[lbtim_ia=240,lbproc=128] - m01s19i113[lbtim_ia=240,lbproc=128]) / (SECONDS_IN_DAY * DAYS_IN_YEAR)",,kg m-2 s-1
Variable land.mon.fNnetmin_tavg-u-hxy-lnd (Emon.fNnetmin),907,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/907,mon land CMIP6 UKESM1,fNnetmin_tavg-u-hxy-lnd,mass_flux_of_nitrogen_compounds_expressed_as_nitrogen_out_of_litter_and_soil_due_to_immobilisation_and_remineralization,,area: areacella,area: mean where land time: mean,"Loss of soil nitrogen through remineralization and immobilisation. Remineralization is the degradation of organic matter into inorganic forms of carbon, nitrogen, phosphorus and other micronutrients, which consumes oxygen and releases energy. Immobilisation of nitrogen refers to retention of nitrogen by micro-organisms under certain conditions, making it unavailable for plants.",longitude latitude time,mon,Net Nitrogen Release from Soil and Litter as the Outcome of Nitrogen Immobilisation and Gross Mineralisation,land,,,kg m-2 s-1,CMIP6 CMOR variable,,,"(m01s19i181[lbtim_ia=240,lbproc=128] - m01s19i171[lbtim_ia=240,lbproc=128]) / (SECONDS_IN_DAY * DAYS_IN_YEAR)",,kg m-2 s-1
Variable land.mon.fNloss_tavg-u-hxy-lnd (Emon.fNloss),906,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/906,mon land CMIP6 UKESM1,fNloss_tavg-u-hxy-lnd,surface_upward_mass_flux_of_nitrogen_compounds_expressed_as_nitrogen_out_of_vegetation_and_litter_and_soil,,area: areacella,area: mean where land time: mean,Not all models split losses into gaseous and leaching,longitude latitude time,mon,"Total Nitrogen Lost (Including NHx, NOx, N2O, N2 and Leaching)",land,,,kg m-2 s-1,CMIP6 CMOR variable,,,"m01s19i118[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR)",,kg m-2 s-1
Variable land.mon.fNleach_tavg-u-hxy-lnd (Emon.fNleach),905,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/905,mon land CMIP6 UKESM1,fNleach_tavg-u-hxy-lnd,mass_flux_of_carbon_out_of_soil_due_to_leaching_and_runoff,"""comment"" was ""In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics. The specification of a physical process by the phrase 'due_to_' process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. 'Leaching' means the loss of water soluble chemical species from soil. Runoff is the liquid water which drains from land. If not specified, 'runoff' refers to the sum of surface runoff and subsurface drainage."";",area: areacella,area: mean where land time: mean,"In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Leaching"" means the loss of water soluble chemical species from soil. Runoff is the liquid water which drains from land. If not specified, ""runoff"" refers to the sum of surface runoff and subsurface drainage.",longitude latitude time,mon,"Total Nitrogen Loss to Leaching or Runoff (Sum of Ammonium, Nitrite and Nitrate)",land,,,kg m-2 s-1,CMIP6 CMOR variable,,,"m01s19i114[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR)",,kg m-2 s-1
Variable land.mon.fNgasNonFire_tavg-u-hxy-lnd (Emon.fNgasNonFire),904,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/904,mon land CMIP6 UKESM1,fNgasNonFire_tavg-u-hxy-lnd,surface_upward_mass_flux_of_nitrogen_compounds_expressed_as_nitrogen_due_to_all_land_processes_excluding_fires,,area: areacella,area: mean where land time: mean,Flux of Nitrogen from the land into the atmosphere due to all processes other than fire,longitude latitude time,mon,"Total Nitrogen Lost to the Atmosphere (Including NHx, NOx, N2O, N2) from All Processes Except Fire",land,,,kg m-2 s-1,CMIP6 CMOR variable,,,"m01s19i117[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR)",,kg m-2 s-1
Variable land.mon.fNgasFire_tavg-u-hxy-lnd (Emon.fNgasFire),903,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/903,mon land CMIP6,fNgasFire_tavg-u-hxy-lnd,surface_upward_mass_flux_of_nitrogen_compounds_expressed_as_nitrogen_due_to_emission_from_fires,,area: areacella,area: mean where land time: mean,Flux of Nitrogen from the land into the atmosphere due to fire,longitude latitude time,mon,"Total Nitrogen Lost to the Atmosphere (Including NHx, NOx, N2O, N2) from Fire",land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.fNgas_tavg-u-hxy-lnd (Emon.fNgas),902,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/902,mon land CMIP6 UKESM1,fNgas_tavg-u-hxy-lnd,surface_upward_mass_flux_of_nitrogen_compounds_expressed_as_nitrogen,,area: areacella,area: mean where land time: mean,Total flux of Nitrogen from the land into the atmosphere.,longitude latitude time,mon,"Total Nitrogen Lost to the Atmosphere (Sum of NHx, NOx, N2O, N2)",land,,,kg m-2 s-1,CMIP6 CMOR variable,,,"m01s19i117[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR)",,kg m-2 s-1
Variable land.mon.fNfert_tavg-u-hxy-lnd (Emon.fNfert),901,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/901,mon land CMIP6 UKESM1,fNfert_tavg-u-hxy-lnd,tendency_of_soil_mass_content_of_nitrogen_compounds_expressed_as_nitrogen_due_to_fertilization,,area: areacella,area: mean where land time: mean,"Total Nitrogen added for cropland fertilisation (artificial and manure). Relative to total land area of a grid cell, not relative to agricultural area",longitude latitude time,mon,Total Nitrogen Added for Cropland Fertilisation (Artificial and Manure),land,,,kg m-2 s-1,CMIP6 CMOR variable,,,"m01s19i126[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR)",,kg m-2 s-1
Variable land.mon.fNdep_tavg-u-hxy-lnd (Emon.fNdep),900,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/900,mon land CMIP6,fNdep_tavg-u-hxy-lnd,minus_tendency_of_atmosphere_mass_content_of_nitrogen_compounds_expressed_as_nitrogen_due_to_deposition,,area: areacella,area: mean where land time: mean,Surface deposition rate of nitrogen.,longitude latitude time,mon,Dry and Wet Deposition of Reactive Nitrogen onto Land,land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.fNVegSoil_tavg-u-hxy-lnd (Emon.fNVegSoil),899,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/899,mon land CMIP6 UKESM1,fNVegSoil_tavg-u-hxy-lnd,nitrogen_mass_flux_into_soil_from_vegetation_excluding_litter,,area: areacella,area: mean where land time: mean,"In some models part of nitrogen (e.g., root exudate) can go directly into the soil pool without entering litter.",longitude latitude time,mon,Total Nitrogen Mass Flux from Vegetation Directly to Soil,land,,,kg m-2 s-1,CMIP6 CMOR variable,,,"m01s19i124[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR)",,kg m-2 s-1
Variable land.mon.fNVegLitter_tavg-u-hxy-lnd (Emon.fNVegLitter),898,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/898,mon land CMIP6,fNVegLitter_tavg-u-hxy-lnd,nitrogen_mass_flux_into_litter_from_vegetation,"""comment"" was ""In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics. 'Litter' is dead plant material in or above the soil. 'Vegetation' means any living plants e.g. trees, shrubs, grass."";",area: areacella,area: mean where land time: mean,"In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics. ""Litter"" is dead plant material in or above the soil. ""Vegetation"" means any living plants e.g. trees, shrubs, grass.",longitude latitude time,mon,Total Nitrogen Mass Flux from Vegetation to Litter,land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.fNProduct_tavg-u-hxy-lnd (Emon.fNProduct),897,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/897,mon land CMIP6 UKESM1,fNProduct_tavg-u-hxy-lnd,nitrogen_mass_flux_into_forestry_and_agricultural_products_due_to_anthropogenic_land_use_or_land_cover_change,,area: areacella,area: mean where land time: mean,"When land use change results in deforestation of natural vegetation (trees or grasslands) then natural biomass is removed. The treatment of deforested biomass differs significantly across models, but it should be straight-forward to compare deforested biomass across models.",longitude latitude time,mon,Deforested or Harvested Biomass as a Result of Anthropogenic Land-Use or Change,land,,,kg m-2 s-1,CMIP6 CMOR variable,,,"m01s19i122[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR)",,kg m-2 s-1
Variable land.mon.fNOx_tavg-u-hxy-lnd (Emon.fNOx),896,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/896,mon land CMIP6,fNOx_tavg-u-hxy-lnd,surface_upward_mass_flux_of_nox_expressed_as_nitrogen_out_of_vegetation_and_litter_and_soil,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'Upward' indicates a vector component which is positive when directed upward (negative downward). In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics. The phrase 'expressed_as' is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A. 'Nox' means a combination of two radical species containing nitrogen and oxygen NO+NO2. 'Vegetation' means any living plants e.g. trees, shrubs, grass. 'Litter' is dead plant material in or above the soil."";",area: areacella,area: mean where land time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere. ""Upward"" indicates a vector component which is positive when directed upward (negative downward). In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics. The phrase ""expressed_as"" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A. ""Nox"" means a combination of two radical species containing nitrogen and oxygen NO+NO2. ""Vegetation"" means any living plants e.g. trees, shrubs, grass. ""Litter"" is dead plant material in or above the soil.",longitude latitude time,mon,Total Land NOx Flux,land,up,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
